Impedance,Resistance,Reactance,HT
44.38,112.08,4.23E-08,1
25.38,100.98,3.81E-08,1
23.87,97.98,3.70E-08,1
26.88,99.41,3.75E-08,1
27.51,100.54,3.79E-08,1
27.45,100.52,3.79E-08,1
27.58,103.31,3.89E-08,1
25.20,102.80,3.87E-08,1
25.58,100.59,3.79E-08,1
27.80,102.17,3.85E-08,1
27.82,101.99,3.84E-08,1
30.38,105.55,3.97E-08,1
26.22,104.73,3.94E-08,1
25.94,104.43,3.93E-08,1
26.97,103.26,3.88E-08,1
28.03,103.76,3.90E-08,1
27.92,104.06,3.91E-08,1
34.84,110.89,4.16E-08,1
26.39,106.80,4.01E-08,1
24.48,103.61,3.89E-08,1
27.91,105.59,3.96E-08,1
28.43,105.92,3.97E-08,1
28.32,106.11,3.98E-08,1
28.62,108.64,4.07E-08,1
27.03,108.04,4.05E-08,1
27.02,107.19,4.01E-08,1
29.06,108.13,4.05E-08,1
29.08,108.11,4.04E-08,1
62.56,129.99,4.86E-08,1
28.31,110.93,4.15E-08,1
27.03,108.56,4.06E-08,1
28.66,109.50,4.09E-08,1
29.86,110.10,4.11E-08,1
29.66,110.79,4.14E-08,1
33.89,114.76,4.28E-08,1
28.74,112.84,4.21E-08,1
26.80,110.43,4.12E-08,1
30.27,112.52,4.20E-08,1
30.64,112.58,4.20E-08,1
30.56,112.80,4.20E-08,1
30.79,114.77,4.27E-08,1
29.63,114.73,4.27E-08,1
29.91,114.50,4.26E-08,1
31.68,115.45,4.30E-08,1
31.52,115.20,4.28E-08,1
74.56,140.83,5.24E-08,1
31.19,117.40,4.36E-08,1
27.49,114.18,4.24E-08,1
31.46,116.11,4.31E-08,1
32.36,117.61,4.37E-08,1
32.44,117.42,4.36E-08,1
35.35,120.56,4.47E-08,1
31.74,119.03,4.42E-08,1
30.12,117.59,4.36E-08,1
33.43,119.41,4.43E-08,1
33.62,119.42,4.42E-08,1
33.94,120.08,4.45E-08,1
33.57,121.66,4.50E-08,1
32.74,121.54,4.50E-08,1
33.20,120.67,4.46E-08,1
34.62,122.06,4.51E-08,1
34.63,122.10,4.51E-08,1
48.46,132.12,4.88E-08,1
34.47,123.92,4.58E-08,1
30.68,121.23,4.48E-08,1
35.11,123.87,4.57E-08,1
35.84,124.65,4.60E-08,1
35.94,124.90,4.61E-08,1
37.91,126.98,4.68E-08,1
35.48,126.53,4.67E-08,1
34.33,126.14,4.65E-08,1
37.35,127.75,4.71E-08,1
37.45,127.92,4.71E-08,1
62.29,144.34,5.31E-08,1
37.72,129.73,4.78E-08,1
36.10,128.18,4.72E-08,1
37.71,129.02,4.75E-08,1
38.99,130.46,4.80E-08,1
39.20,130.68,4.80E-08,1
47.20,134.96,4.96E-08,1
39.22,131.31,4.82E-08,1
35.59,129.91,4.77E-08,1
40.38,132.70,4.87E-08,1
41.06,133.30,4.89E-08,1
41.39,132.93,4.88E-08,1
42.83,133.38,4.89E-08,1
41.16,133.49,4.89E-08,1
40.94,133.72,4.90E-08,1
43.48,135.15,4.95E-08,1
43.32,135.89,4.98E-08,1
147.87,175.64,6.43E-08,1
44.21,136.43,4.99E-08,1
39.25,134.96,4.94E-08,1
43.97,136.98,5.01E-08,1
45.45,138.57,5.07E-08,1
45.98,138.06,5.05E-08,1
50.94,140.57,5.14E-08,1
45.59,139.07,5.08E-08,1
43.19,137.93,5.04E-08,1
47.96,140.19,5.12E-08,1
48.25,140.92,5.14E-08,1
48.56,140.63,5.13E-08,1
49.49,140.80,5.13E-08,1
48.24,141.35,5.15E-08,1
48.81,141.89,5.17E-08,1
51.21,142.98,5.21E-08,1
51.33,143.13,5.21E-08,1
78.77,156.73,5.70E-08,1
51.51,144.20,5.25E-08,1
46.30,141.64,5.15E-08,1
52.45,144.45,5.25E-08,1
54.18,145.32,5.28E-08,1
54.19,145.77,5.30E-08,1
57.63,146.69,5.33E-08,1
54.32,145.18,5.27E-08,1
52.91,145.89,5.30E-08,1
57.39,148.48,5.39E-08,1
57.75,147.83,5.36E-08,1
72.62,156.58,5.68E-08,1
58.62,148.32,5.38E-08,1
57.66,148.33,5.37E-08,1
58.81,148.60,5.38E-08,1
61.30,150.04,5.43E-08,1
61.79,149.96,5.43E-08,1
75.29,154.80,5.60E-08,1
61.92,149.93,5.42E-08,1
57.40,148.26,5.36E-08,1
63.86,151.52,5.48E-08,1
65.78,151.19,5.46E-08,1
65.95,151.62,5.48E-08,1
67.95,151.59,5.47E-08,1
65.69,151.39,5.47E-08,1
65.49,153.02,5.52E-08,1
69.66,153.87,5.55E-08,1
70.16,153.35,5.53E-08,1
174.35,178.24,6.43E-08,1
70.66,153.77,5.54E-08,1
66.72,152.96,5.51E-08,1
71.76,153.74,5.54E-08,1
74.45,154.15,5.55E-08,1
74.58,155.50,5.60E-08,1
82.60,157.24,5.66E-08,1
74.22,154.14,5.54E-08,1
70.83,154.55,5.56E-08,1
78.16,157.18,5.65E-08,1
79.36,155.85,5.60E-08,1
79.61,155.14,5.57E-08,1
80.49,155.88,5.60E-08,1
78.86,155.91,5.60E-08,1
80.62,156.13,5.60E-08,1
84.42,157.06,5.63E-08,1
84.37,156.47,5.61E-08,1
143.79,168.87,6.05E-08,1
84.65,156.82,5.62E-08,1
77.62,156.42,5.60E-08,1
86.54,156.75,5.61E-08,1
88.85,156.77,5.61E-08,1
89.26,157.41,5.63E-08,1
93.87,156.62,5.60E-08,1
88.38,156.51,5.60E-08,1
87.04,156.64,5.60E-08,1
93.80,157.79,5.64E-08,1
94.09,157.13,5.61E-08,1
99.87,158.35,5.66E-08,1
94.41,156.71,5.59E-08,1
93.89,156.47,5.58E-08,1
95.39,157.00,5.60E-08,1
98.72,155.35,5.54E-08,1
98.78,155.74,5.55E-08,1
120.90,156.66,5.58E-08,1
98.21,155.09,5.53E-08,1
92.54,153.28,5.46E-08,1
101.48,154.74,5.51E-08,1
103.17,154.28,5.49E-08,1
102.95,152.75,5.44E-08,1
105.57,152.29,5.42E-08,1
101.59,152.62,5.43E-08,1
102.04,153.05,5.44E-08,1
107.13,152.79,5.43E-08,1
107.01,151.62,5.39E-08,1
181.99,151.79,5.39E-08,1
108.38,153.10,5.44E-08,1
104.06,150.59,5.34E-08,1
107.34,150.26,5.33E-08,1
109.92,149.46,5.30E-08,1
109.50,148.74,5.27E-08,1
120.62,148.47,5.26E-08,1
108.08,148.69,5.27E-08,1
104.02,148.07,5.24E-08,1
112.12,149.15,5.28E-08,1
112.53,147.58,5.22E-08,1
112.38,147.14,5.21E-08,1
113.28,147.41,5.21E-08,1
110.62,147.00,5.20E-08,1
112.36,147.89,5.23E-08,1
115.93,146.95,5.19E-08,1
115.58,146.00,5.16E-08,1
232.91,120.41,4.25E-08,1
115.37,146.35,5.17E-08,1
108.18,145.45,5.13E-08,1
116.09,145.19,5.12E-08,1
118.60,145.15,5.12E-08,1
118.20,143.90,5.07E-08,1
124.18,142.71,5.03E-08,1
117.01,143.75,5.06E-08,1
114.57,143.20,5.04E-08,1
121.46,142.53,5.02E-08,1
121.75,142.73,5.02E-08,1
124.27,142.16,5.00E-08,1
122.04,142.74,5.02E-08,1
120.38,141.68,4.98E-08,1
121.79,140.85,4.95E-08,1
124.85,140.54,4.94E-08,1
124.39,139.83,4.91E-08,1
155.99,136.64,4.80E-08,1
123.99,140.38,4.93E-08,1
116.59,138.59,4.86E-08,1
124.94,137.44,4.82E-08,1
126.62,137.44,4.82E-08,1
126.15,136.89,4.80E-08,1
129.14,135.32,4.74E-08,1
124.75,135.94,4.76E-08,1
123.51,137.00,4.80E-08,1
128.75,135.27,4.74E-08,1
128.08,134.18,4.70E-08,1
165.37,129.72,4.54E-08,1
127.80,134.74,4.71E-08,1
124.37,133.83,4.68E-08,1
126.34,132.64,4.64E-08,1
128.70,131.87,4.61E-08,1
127.89,131.51,4.59E-08,1
141.48,129.30,4.52E-08,1
126.74,132.08,4.61E-08,1
119.53,130.49,4.55E-08,1
127.86,131.27,4.58E-08,1
129.75,128.46,4.48E-08,1
127.55,130.31,4.54E-08,1
128.54,128.38,4.47E-08,1
126.02,130.52,4.55E-08,1
125.41,130.54,4.55E-08,1
129.17,130.53,4.54E-08,1
127.93,129.22,4.50E-08,1
248.41,76.15,2.65E-08,1
127.74,130.15,4.53E-08,1
119.63,130.06,4.52E-08,1
125.96,128.98,4.48E-08,1
128.00,128.87,4.48E-08,1
127.42,128.36,4.46E-08,1
134.26,126.79,4.40E-08,1
126.02,129.70,4.50E-08,1
121.30,130.11,4.52E-08,1
128.06,129.23,4.48E-08,1
128.08,129.45,4.49E-08,1
127.51,129.20,4.48E-08,1
128.01,129.57,4.49E-08,1
126.21,129.55,4.49E-08,1
125.95,129.88,4.50E-08,1
128.99,129.66,4.49E-08,1
128.16,129.72,4.49E-08,1
170.22,121.87,4.22E-08,1
127.70,130.19,4.50E-08,1
119.28,132.29,4.57E-08,1
127.45,129.68,4.48E-08,1
129.37,131.21,4.53E-08,1
129.24,132.32,4.57E-08,1
132.94,129.46,4.47E-08,1
128.21,132.87,4.59E-08,1
125.08,132.99,4.59E-08,1
131.20,133.52,4.61E-08,1
131.31,133.89,4.62E-08,1
145.67,132.66,4.57E-08,1
131.66,134.33,4.63E-08,1
129.85,135.19,4.66E-08,1
130.24,134.71,4.64E-08,1
133.38,135.63,4.67E-08,1
133.32,135.61,4.67E-08,1
151.96,131.28,4.52E-08,1
132.96,135.52,4.66E-08,1
125.89,137.67,4.73E-08,1
134.96,135.97,4.67E-08,1
136.25,136.52,4.69E-08,1
136.28,136.95,4.71E-08,1
139.00,135.52,4.65E-08,1
135.96,136.53,4.69E-08,1
135.29,138.37,4.75E-08,1
140.73,138.76,4.76E-08,1
139.94,137.70,4.72E-08,1
240.10,103.11,3.54E-08,1
141.29,137.44,4.71E-08,1
133.57,138.23,4.74E-08,1
140.99,139.29,4.77E-08,1
143.77,138.49,4.74E-08,1
143.70,138.23,4.73E-08,1
154.25,134.72,4.61E-08,1
143.71,137.62,4.71E-08,1
138.72,141.24,4.83E-08,1
147.67,139.60,4.77E-08,1
148.27,138.57,4.74E-08,1
148.18,138.58,4.74E-08,1
149.68,137.30,4.69E-08,1
147.82,137.62,4.70E-08,1
148.97,139.48,4.76E-08,1
153.37,139.11,4.75E-08,1
152.95,138.33,4.72E-08,1
229.88,108.98,3.72E-08,1
153.60,137.20,4.68E-08,1
144.98,142.01,4.84E-08,1
154.56,138.02,4.70E-08,1
157.81,138.76,4.73E-08,1
158.09,138.50,4.72E-08,1
163.07,133.28,4.54E-08,1
156.75,136.26,4.64E-08,1
154.86,139.06,4.73E-08,1
162.65,137.33,4.67E-08,1
162.78,136.23,4.63E-08,1
166.12,134.58,4.57E-08,1
162.35,134.90,4.58E-08,1
162.25,135.03,4.59E-08,1
163.68,136.11,4.62E-08,1
167.31,134.75,4.57E-08,1
167.02,134.03,4.55E-08,1
192.81,121.90,4.14E-08,1
165.73,131.88,4.47E-08,1
158.74,136.53,4.63E-08,1
169.13,132.38,4.49E-08,1
170.76,131.81,4.47E-08,1
170.25,130.79,4.43E-08,1
171.28,126.01,4.27E-08,1
168.12,129.39,4.38E-08,1
168.93,131.88,4.46E-08,1
174.20,128.86,4.36E-08,1
174.69,129.51,4.38E-08,1
236.81,97.09,3.28E-08,1
172.89,126.73,4.28E-08,1
169.14,128.81,4.35E-08,1
173.46,127.29,4.30E-08,1
177.04,126.65,4.28E-08,1
176.47,125.76,4.24E-08,1
187.28,118.10,3.98E-08,1
173.95,124.37,4.19E-08,1
169.36,128.11,4.32E-08,1
178.91,124.38,4.19E-08,1
180.35,124.00,4.18E-08,1
180.15,124.24,4.19E-08,1
179.07,120.68,4.06E-08,1
177.97,123.66,4.16E-08,1
180.55,124.68,4.20E-08,1
185.64,123.21,4.15E-08,1
184.35,121.55,4.09E-08,1
298.20,1.35,4.54E-10,1
184.18,121.41,4.08E-08,1
176.39,126.46,4.25E-08,1
185.03,120.70,4.05E-08,1
188.52,119.79,4.02E-08,1
189.15,119.41,4.01E-08,1
192.87,112.74,3.78E-08,1
186.73,118.95,3.99E-08,1
183.86,120.28,4.03E-08,1
193.30,116.62,3.91E-08,1
193.35,115.96,3.89E-08,1
193.39,114.69,3.84E-08,1
191.68,113.36,3.80E-08,1
191.05,114.05,3.82E-08,1
193.28,113.12,3.79E-08,1
195.66,111.16,3.72E-08,1
195.78,110.79,3.71E-08,1
226.58,86.58,2.90E-08,1
193.62,109.84,3.67E-08,1
188.51,116.31,3.89E-08,1
197.17,108.55,3.63E-08,1
198.60,105.79,3.53E-08,1
198.72,105.99,3.54E-08,1
197.84,100.40,3.35E-08,1
194.88,104.45,3.49E-08,1
195.01,105.19,3.51E-08,1
200.10,100.40,3.35E-08,1
200.25,99.72,3.32E-08,1
226.31,79.19,2.64E-08,1
196.83,97.29,3.24E-08,1
195.36,99.12,3.30E-08,1
198.02,96.72,3.22E-08,1
200.52,94.46,3.14E-08,1
199.67,94.10,3.13E-08,1
208.63,81.97,2.73E-08,1
194.66,93.20,3.10E-08,1
190.58,96.91,3.22E-08,1
198.68,90.58,3.01E-08,1
198.41,89.04,2.96E-08,1
197.21,88.13,2.93E-08,1
194.72,86.42,2.87E-08,1
192.27,88.42,2.94E-08,1
195.75,89.12,2.96E-08,1
197.60,84.95,2.82E-08,1
195.63,83.84,2.78E-08,1
262.21,-12.50,2.65E-11,1
192.63,84.83,2.81E-08,1
188.15,88.44,2.93E-08,1
192.79,83.29,2.76E-08,1
195.75,81.81,2.71E-08,1
194.07,81.82,2.71E-08,1
195.55,75.84,2.51E-08,1
188.84,82.92,2.74E-08,1
187.43,85.66,2.83E-08,1
191.87,79.15,2.62E-08,1
191.98,79.20,2.62E-08,1
191.86,79.95,2.64E-08,1
187.50,79.98,2.64E-08,1
185.91,80.87,2.67E-08,1
188.70,79.97,2.64E-08,1
189.44,77.07,2.54E-08,1
188.88,77.31,2.55E-08,1
219.67,45.86,1.51E-08,1
184.75,79.10,2.61E-08,1
180.74,84.50,2.79E-08,1
185.77,77.49,2.55E-08,1
186.61,76.59,2.52E-08,1
186.29,76.84,2.53E-08,1
185.34,75.18,2.47E-08,1
181.24,79.20,2.61E-08,1
181.59,80.14,2.64E-08,1
185.69,76.25,2.51E-08,1
184.54,76.19,2.50E-08,1
190.74,71.06,2.34E-08,1
180.54,77.63,2.55E-08,1
180.17,79.11,2.60E-08,1
182.35,76.43,2.51E-08,1
184.04,76.18,2.50E-08,1
182.13,75.98,2.49E-08,1
193.43,66.31,2.18E-08,1
178.86,79.22,2.60E-08,1
175.71,82.71,2.71E-08,1
181.47,77.24,2.53E-08,1
181.52,76.41,2.50E-08,1
180.84,77.14,2.53E-08,1
179.85,77.82,2.55E-08,1
177.19,80.18,2.62E-08,1
178.80,80.22,2.63E-08,1
181.44,77.33,2.53E-08,1
180.81,78.16,2.56E-08,1
235.09,28.85,9.43E-09,1
178.23,80.91,2.64E-08,1
175.21,82.96,2.71E-08,1
178.65,80.11,2.62E-08,1
180.79,79.45,2.59E-08,1
179.77,79.87,2.61E-08,1
184.85,76.99,2.51E-08,1
176.29,83.58,2.73E-08,1
173.25,84.81,2.77E-08,1
180.23,81.56,2.66E-08,1
180.07,81.57,2.66E-08,1
179.64,82.30,2.68E-08,1
177.37,83.77,2.73E-08,1
176.29,85.29,2.78E-08,1
178.64,84.76,2.76E-08,1
180.43,82.41,2.68E-08,1
179.02,82.84,2.70E-08,1
237.75,36.13,1.18E-08,1
177.80,87.40,2.84E-08,1
172.15,90.88,2.95E-08,1
178.71,86.18,2.80E-08,1
180.72,85.82,2.79E-08,1
179.38,85.61,2.78E-08,1
182.14,85.03,2.76E-08,1
177.57,89.74,2.91E-08,1
176.08,89.74,2.91E-08,1
181.76,86.64,2.81E-08,1
180.66,86.33,2.80E-08,1
182.21,87.21,2.83E-08,1
179.41,90.19,2.92E-08,1
178.83,91.77,2.97E-08,1
180.09,89.71,2.91E-08,1
182.46,88.42,2.86E-08,1
181.87,88.63,2.87E-08,1
203.14,78.61,2.54E-08,1
180.60,94.08,3.04E-08,1
174.79,95.96,3.10E-08,1
182.17,91.72,2.97E-08,1
183.65,92.27,2.98E-08,1
182.86,92.08,2.98E-08,1
183.46,92.77,3.00E-08,1
181.60,97.81,3.16E-08,1
180.90,96.51,3.12E-08,1
185.72,94.59,3.05E-08,1
185.18,95.11,3.07E-08,1
229.77,71.08,2.29E-08,1
185.49,99.95,3.22E-08,1
183.09,102.09,3.29E-08,1
185.36,99.23,3.20E-08,1
187.34,97.53,3.14E-08,1
187.59,98.49,3.17E-08,1
199.63,95.64,3.08E-08,1
187.47,104.71,3.37E-08,1
182.18,105.95,3.41E-08,1
190.32,101.94,3.28E-08,1
191.10,102.35,3.29E-08,1
191.26,103.18,3.32E-08,1
192.65,106.04,3.41E-08,1
190.61,108.17,3.47E-08,1
191.61,107.14,3.44E-08,1
195.67,105.96,3.40E-08,1
194.97,105.74,3.39E-08,1
309.42,-9.29,3.45E-11,1
197.59,111.74,3.58E-08,1
188.72,114.01,3.66E-08,1
197.16,110.44,3.54E-08,1
198.73,108.14,3.47E-08,1
199.01,109.19,3.50E-08,1
207.81,108.41,3.47E-08,1
200.75,115.16,3.69E-08,1
196.09,116.36,3.72E-08,1
204.67,112.23,3.59E-08,1
205.74,113.78,3.64E-08,1
205.36,113.10,3.62E-08,1
208.67,117.57,3.76E-08,1
207.74,119.35,3.81E-08,1
206.55,115.89,3.70E-08,1
211.13,115.48,3.69E-08,1
211.28,116.36,3.72E-08,1
257.71,93.61,2.99E-08,1
215.37,121.92,3.89E-08,1
204.32,124.97,3.99E-08,1
216.55,120.58,3.85E-08,1
219.16,120.26,3.83E-08,1
218.41,119.63,3.81E-08,1
227.83,120.98,3.86E-08,1
223.45,126.28,4.02E-08,1
220.05,128.49,4.09E-08,1
227.42,124.65,3.97E-08,1
227.97,124.08,3.95E-08,1
261.69,110.64,3.52E-08,1
235.06,128.24,4.08E-08,1
231.70,130.07,4.14E-08,1
232.12,127.94,4.07E-08,1
238.13,127.74,4.06E-08,1
237.99,127.01,4.04E-08,1
266.43,115.02,3.65E-08,1
244.69,130.82,4.15E-08,1
232.76,135.47,4.30E-08,1
246.66,129.42,4.11E-08,1
248.60,128.42,4.07E-08,1
250.85,130.30,4.13E-08,1
257.62,126.57,4.01E-08,1
255.89,131.13,4.16E-08,1
253.26,132.00,4.18E-08,1
261.29,129.07,4.09E-08,1
262.25,129.10,4.09E-08,1
382.29,-28.88,1.10E-11,1
271.70,129.94,4.11E-08,1
259.28,135.96,4.30E-08,1
269.76,132.08,4.18E-08,1
275.97,130.16,4.12E-08,1
276.95,129.78,4.10E-08,1
294.78,115.87,3.66E-08,1
284.24,129.07,4.08E-08,1
273.06,135.63,4.28E-08,1
287.21,126.35,3.99E-08,1
289.52,126.02,3.98E-08,1
292.09,127.56,4.03E-08,1
300.61,122.39,3.86E-08,1
300.75,126.14,3.98E-08,1
297.71,126.31,3.98E-08,1
306.17,122.07,3.85E-08,1
307.84,122.82,3.87E-08,1
383.54,19.92,6.28E-09,1
315.45,115.87,3.65E-08,1
302.57,133.46,4.20E-08,1
317.78,120.38,3.79E-08,1
321.02,115.15,3.62E-08,1
324.67,115.57,3.64E-08,1
334.62,97.83,3.08E-08,1
329.45,108.47,3.41E-08,1
324.54,117.30,3.69E-08,1
338.05,106.47,3.34E-08,1
337.66,103.78,3.26E-08,1
351.12,89.83,2.82E-08,1
345.98,94.48,2.97E-08,1
346.19,95.69,3.00E-08,1
346.53,99.67,3.13E-08,1
353.44,92.70,2.91E-08,1
353.75,90.55,2.84E-08,1
381.11,36.09,1.13E-08,1
361.34,81.77,2.56E-08,1
350.54,101.08,3.17E-08,1
365.40,81.27,2.54E-08,1
368.53,76.99,2.41E-08,1
369.75,75.25,2.36E-08,1
371.13,58.00,1.81E-08,1
370.61,64.44,2.02E-08,1
374.19,72.13,2.26E-08,1
381.14,59.02,1.85E-08,1
380.97,56.45,1.76E-08,1
399.97,-114.08,2.74E-12,1
381.51,42.03,1.31E-08,1
381.28,56.33,1.76E-08,1
386.24,46.36,1.45E-08,1
390.37,37.87,1.18E-08,1
389.52,35.30,1.10E-08,1
391.69,-2.73,1.14E-10,1
388.89,23.34,7.28E-09,1
387.37,41.61,1.30E-08,1
397.02,18.61,5.80E-09,1
397.95,13.67,4.26E-09,1
397.83,13.00,4.05E-09,1
392.06,-1.49,2.09E-10,1
393.57,2.17,6.76E-10,1
402.09,3.11,9.69E-10,1
402.54,-8.55,3.64E-11,1
400.62,-10.34,3.01E-11,1
338.37,-208.27,1.49E-12,1
393.82,-23.93,1.30E-11,1
401.15,0.86,2.67E-10,1
402.55,-22.88,1.36E-11,1
400.93,-32.09,9.68E-12,1
398.74,-34.98,8.87E-12,1
386.34,-54.70,5.67E-12,1
388.75,-42.01,7.39E-12,1
398.84,-33.16,9.35E-12,1
396.61,-52.72,5.88E-12,1
395.97,-56.43,5.49E-12,1
393.94,-59.83,5.18E-12,1
383.22,-64.31,4.82E-12,1
383.29,-64.18,4.83E-12,1
393.17,-66.29,4.67E-12,1
388.04,-75.10,4.12E-12,1
389.53,-77.86,3.97E-12,1
358.20,-137.27,2.25E-12,1
375.79,-82.89,3.73E-12,1
389.50,-67.82,4.56E-12,1
381.25,-89.50,3.45E-12,1
379.92,-95.60,3.23E-12,1
378.67,-97.01,3.18E-12,1
362.70,-103.43,2.99E-12,1
363.89,-97.37,3.17E-12,1
377.41,-100.71,3.06E-12,1
370.01,-112.83,2.73E-12,1
369.12,-114.86,2.69E-12,1
329.29,-179.04,1.72E-12,1
354.50,-115.14,2.68E-12,1
359.43,-112.73,2.73E-12,1
360.54,-120.79,2.55E-12,1
356.98,-128.48,2.40E-12,1
353.88,-128.26,2.40E-12,1
332.11,-146.77,2.10E-12,1
343.31,-125.33,2.46E-12,1
354.89,-121.11,2.54E-12,1
346.01,-137.85,2.23E-12,1
341.20,-139.33,2.21E-12,1
340.65,-140.76,2.18E-12,1
328.29,-137.17,2.24E-12,1
331.17,-136.45,2.25E-12,1
334.23,-141.81,2.17E-12,1
329.18,-149.00,2.06E-12,1
327.41,-149.14,2.06E-12,1
212.12,-244.16,1.26E-12,1
317.61,-145.10,2.11E-12,1
329.34,-142.34,2.15E-12,1
319.64,-152.37,2.01E-12,1
315.59,-156.43,1.96E-12,1
313.63,-156.36,1.96E-12,1
300.37,-158.85,1.93E-12,1
306.77,-150.84,2.03E-12,1
313.96,-153.15,2.00E-12,1
304.34,-162.92,1.88E-12,1
301.81,-163.17,1.88E-12,1
301.16,-164.69,1.86E-12,1
295.00,-158.17,1.93E-12,1
295.08,-157.74,1.94E-12,1
295.59,-165.11,1.85E-12,1
290.27,-169.31,1.80E-12,1
289.03,-168.96,1.81E-12,1
251.10,-199.05,1.53E-12,1
283.38,-163.76,1.86E-12,1
291.63,-162.58,1.88E-12,1
280.54,-170.25,1.79E-12,1
277.19,-172.28,1.77E-12,1
276.35,-172.90,1.76E-12,1
269.33,-169.34,1.80E-12,1
272.28,-165.95,1.84E-12,1
275.00,-171.58,1.78E-12,1
267.25,-175.74,1.73E-12,1
266.47,-176.11,1.73E-12,1
252.45,-188.12,1.62E-12,1
262.81,-171.18,1.78E-12,1
262.65,-170.15,1.79E-12,1
260.76,-175.41,1.73E-12,1
256.82,-178.21,1.71E-12,1
255.62,-177.80,1.71E-12,1
241.15,-184.55,1.65E-12,1
253.27,-170.65,1.78E-12,1
257.40,-170.90,1.78E-12,1
249.16,-178.33,1.70E-12,1
246.37,-178.21,1.70E-12,1
245.82,-178.24,1.70E-12,1
243.24,-174.05,1.74E-12,1
244.03,-172.12,1.76E-12,1
242.71,-177.59,1.71E-12,1
238.29,-180.58,1.68E-12,1
237.18,-179.89,1.68E-12,1
178.18,-218.01,1.39E-12,1
236.08,-176.82,1.71E-12,1
237.84,-174.71,1.73E-12,1
232.27,-179.59,1.69E-12,1
229.54,-181.58,1.67E-12,1
228.03,-180.97,1.67E-12,1
222.12,-181.60,1.67E-12,1
227.02,-175.19,1.73E-12,1
228.76,-177.55,1.70E-12,1
222.30,-185.48,1.63E-12,1
222.12,-181.28,1.67E-12,1
221.55,-180.13,1.68E-12,1
219.50,-185.46,1.63E-12,1
215.25,-185.75,1.62E-12,1
214.78,-186.46,1.62E-12,1
184.97,-203.55,1.48E-12,1
213.89,-182.33,1.65E-12,1
216.42,-180.40,1.67E-12,1
209.06,-184.69,1.63E-12,1
206.74,-185.95,1.62E-12,1
205.83,-185.84,1.62E-12,1
203.00,-183.04,1.65E-12,1
205.54,-181.56,1.66E-12,1
204.80,-183.17,1.64E-12,1
199.58,-186.23,1.62E-12,1
198.52,-185.71,1.62E-12,1
193.23,-188.95,1.59E-12,1
198.29,-183.12,1.64E-12,1
197.64,-182.49,1.65E-12,1
194.21,-184.55,1.63E-12,1
192.10,-185.95,1.62E-12,1
190.67,-185.67,1.62E-12,1
180.79,-189.56,1.58E-12,1
190.42,-182.00,1.65E-12,1
192.13,-181.45,1.65E-12,1
185.74,-184.51,1.63E-12,1
184.07,-184.71,1.62E-12,1
182.94,-184.09,1.63E-12,1
182.41,-182.38,1.64E-12,1
183.20,-181.60,1.65E-12,1
181.12,-182.98,1.64E-12,1
177.45,-184.04,1.63E-12,1
176.41,-183.21,1.63E-12,1
144.22,-203.33,1.47E-12,1
176.22,-181.49,1.65E-12,1
176.88,-180.56,1.66E-12,1
172.43,-181.88,1.64E-12,1
170.13,-181.81,1.64E-12,1
169.44,-181.46,1.65E-12,1
165.60,-182.98,1.63E-12,1
169.26,-178.49,1.67E-12,1
169.67,-178.59,1.67E-12,1
164.87,-180.38,1.66E-12,1
163.42,-179.83,1.66E-12,1
162.62,-179.22,1.66E-12,1
162.88,-177.58,1.68E-12,1
162.92,-176.92,1.69E-12,1
160.29,-177.89,1.68E-12,1
157.98,-178.47,1.67E-12,1
157.32,-177.65,1.68E-12,1
128.45,-195.61,1.52E-12,1
157.24,-176.00,1.69E-12,1
159.08,-174.48,1.71E-12,1
153.98,-175.63,1.69E-12,1
152.43,-176.37,1.69E-12,1
151.38,-175.37,1.70E-12,1
150.03,-174.84,1.70E-12,1
151.72,-172.79,1.72E-12,1
151.13,-172.82,1.72E-12,1
147.44,-173.73,1.71E-12,1
146.78,-173.95,1.71E-12,1
145.76,-173.10,1.72E-12,1
146.34,-171.42,1.73E-12,1
146.12,-170.57,1.74E-12,1
144.12,-170.97,1.74E-12,1
142.46,-171.62,1.73E-12,1
142.04,-170.74,1.74E-12,1
134.28,-175.97,1.68E-12,1
141.98,-168.96,1.75E-12,1
143.21,-167.24,1.77E-12,1
139.39,-168.78,1.76E-12,1
138.19,-168.62,1.76E-12,1
137.81,-168.45,1.76E-12,1
137.24,-167.46,1.77E-12,1
138.05,-166.34,1.78E-12,1
137.00,-166.28,1.78E-12,1
135.00,-167.07,1.77E-12,1
134.21,-166.40,1.78E-12,1
122.90,-175.80,1.68E-12,1
134.36,-164.95,1.79E-12,1
134.65,-163.97,1.80E-12,1
132.49,-164.39,1.80E-12,1
131.11,-164.39,1.80E-12,1
130.53,-163.71,1.80E-12,1
128.21,-165.89,1.78E-12,1
131.17,-162.36,1.82E-12,1
131.28,-161.11,1.83E-12,1
128.63,-162.71,1.81E-12,1
128.20,-162.54,1.81E-12,1
127.42,-161.52,1.82E-12,1
127.70,-160.73,1.83E-12,1
127.98,-159.86,1.84E-12,1
126.82,-160.34,1.84E-12,1
125.36,-160.35,1.84E-12,1
125.20,-159.83,1.84E-12,1
99.71,-181.84,1.62E-12,1
125.37,-158.54,1.86E-12,1
126.43,-157.03,1.87E-12,1
123.77,-157.92,1.86E-12,1
122.99,-158.15,1.86E-12,1
122.89,-157.65,1.86E-12,1
121.85,-158.43,1.85E-12,1
