Impedance,Resistance,Reactance,HT
15.51,73.12,1.33E-08,0
15.47,73.33,1.33E-08,0
15.57,73.48,1.34E-08,0
15.57,73.66,1.34E-08,0
15.67,73.83,1.34E-08,0
15.87,73.95,1.34E-08,0
15.93,74.09,1.35E-08,0
15.88,74.19,1.35E-08,0
16.00,74.35,1.35E-08,0
16.05,74.47,1.35E-08,0
16.16,74.52,1.35E-08,0
16.28,74.63,1.35E-08,0
16.21,74.77,1.36E-08,0
16.29,74.89,1.36E-08,0
16.31,75.00,1.36E-08,0
16.42,75.10,1.36E-08,0
16.62,75.18,1.36E-08,0
16.71,75.33,1.37E-08,0
16.63,75.48,1.37E-08,0
16.70,75.64,1.37E-08,0
16.73,75.79,1.37E-08,0
16.83,76.00,1.38E-08,0
17.15,76.12,1.38E-08,0
17.20,76.29,1.38E-08,0
17.09,76.56,1.39E-08,0
17.18,76.71,1.39E-08,0
17.22,76.88,1.39E-08,0
17.45,77.06,1.39E-08,0
17.55,77.27,1.40E-08,0
17.47,77.48,1.40E-08,0
17.54,77.66,1.40E-08,0
17.61,77.87,1.41E-08,0
17.73,78.05,1.41E-08,0
17.94,78.07,1.41E-08,0
18.02,78.25,1.41E-08,0
18.01,78.44,1.42E-08,0
18.07,78.59,1.42E-08,0
18.10,78.68,1.42E-08,0
18.30,78.84,1.42E-08,0
18.43,78.87,1.42E-08,0
18.48,79.07,1.43E-08,0
18.47,79.25,1.43E-08,0
18.51,79.34,1.43E-08,0
18.61,79.54,1.44E-08,0
18.85,79.60,1.44E-08,0
18.90,79.70,1.44E-08,0
18.86,79.89,1.44E-08,0
18.86,80.03,1.44E-08,0
19.00,80.17,1.45E-08,0
19.06,80.32,1.45E-08,0
19.30,80.36,1.45E-08,0
19.39,80.44,1.45E-08,0
19.26,80.72,1.45E-08,0
19.35,80.91,1.46E-08,0
19.45,81.04,1.46E-08,0
19.71,81.07,1.46E-08,0
19.83,81.18,1.46E-08,0
19.73,81.38,1.47E-08,0
19.76,81.54,1.47E-08,0
19.83,81.72,1.47E-08,0
19.93,81.90,1.47E-08,0
20.25,81.97,1.48E-08,0
20.31,82.10,1.48E-08,0
20.22,82.45,1.48E-08,0
20.32,82.68,1.49E-08,0
20.40,82.85,1.49E-08,0
20.51,83.02,1.49E-08,0
20.83,83.10,1.49E-08,0
20.91,83.22,1.50E-08,0
20.79,83.55,1.50E-08,0
20.91,83.73,1.50E-08,0
21.03,83.93,1.51E-08,0
21.26,83.93,1.51E-08,0
21.36,84.03,1.51E-08,0
21.29,84.29,1.51E-08,0
21.38,84.44,1.52E-08,0
21.51,84.57,1.52E-08,0
21.53,84.70,1.52E-08,0
21.79,84.64,1.52E-08,0
21.87,84.79,1.52E-08,0
21.86,85.11,1.53E-08,0
21.97,85.23,1.53E-08,0
22.00,85.28,1.53E-08,0
22.12,85.38,1.53E-08,0
22.31,85.27,1.53E-08,0
22.40,85.47,1.53E-08,0
22.31,85.80,1.54E-08,0
22.43,85.96,1.54E-08,0
22.44,86.10,1.54E-08,0
22.71,85.97,1.54E-08,0
22.79,86.19,1.54E-08,0
22.71,86.54,1.55E-08,0
22.80,86.70,1.55E-08,0
22.86,86.78,1.55E-08,0
22.96,86.93,1.56E-08,0
23.22,86.84,1.55E-08,0
23.28,87.01,1.56E-08,0
23.21,87.38,1.56E-08,0
23.26,87.47,1.56E-08,0
23.38,87.68,1.57E-08,0
23.62,87.67,1.57E-08,0
23.84,87.80,1.57E-08,0
23.86,88.16,1.58E-08,0
23.91,88.39,1.58E-08,0
24.10,88.52,1.58E-08,0
24.23,88.72,1.58E-08,0
24.46,88.64,1.58E-08,0
24.55,88.90,1.59E-08,0
24.60,89.24,1.59E-08,0
24.72,89.51,1.60E-08,0
24.85,89.64,1.60E-08,0
25.03,89.85,1.60E-08,0
25.23,89.73,1.60E-08,0
25.32,89.84,1.60E-08,0
25.36,90.22,1.61E-08,0
25.43,90.37,1.61E-08,0
25.49,90.59,1.62E-08,0
25.61,90.37,1.61E-08,0
25.67,90.61,1.61E-08,0
25.74,90.94,1.62E-08,0
25.80,91.08,1.62E-08,0
25.84,91.20,1.62E-08,0
25.95,91.35,1.63E-08,0
26.07,91.16,1.62E-08,0
26.16,91.36,1.63E-08,0
26.18,91.84,1.63E-08,0
26.34,91.99,1.64E-08,0
26.37,92.13,1.64E-08,0
26.57,92.35,1.64E-08,0
26.77,92.12,1.64E-08,0
26.91,92.36,1.64E-08,0
26.93,92.87,1.65E-08,0
27.10,93.04,1.65E-08,0
27.22,93.28,1.66E-08,0
27.45,92.96,1.65E-08,0
27.53,93.19,1.66E-08,0
27.64,93.69,1.66E-08,0
27.84,93.89,1.67E-08,0
27.96,94.07,1.67E-08,0
28.13,94.18,1.67E-08,0
28.30,93.99,1.67E-08,0
28.40,94.19,1.67E-08,0
28.54,94.73,1.68E-08,0
28.64,94.93,1.68E-08,0
28.77,95.06,1.69E-08,0
28.88,95.02,1.69E-08,0
29.00,95.11,1.69E-08,0
29.16,95.40,1.69E-08,0
29.38,95.72,1.70E-08,0
29.48,95.92,1.70E-08,0
29.64,96.08,1.70E-08,0
29.62,95.95,1.70E-08,0
29.81,96.10,1.70E-08,0
30.01,96.58,1.71E-08,0
30.16,96.68,1.71E-08,0
30.20,96.69,1.71E-08,0
30.32,96.95,1.72E-08,0
30.28,96.72,1.71E-08,0
30.33,96.89,1.72E-08,0
30.57,97.33,1.72E-08,0
30.62,97.47,1.73E-08,0
30.77,97.56,1.73E-08,0
30.69,97.40,1.72E-08,0
30.84,97.54,1.73E-08,0
31.08,97.98,1.73E-08,0
31.17,98.08,1.73E-08,0
31.28,98.24,1.74E-08,0
31.42,98.41,1.74E-08,0
31.52,98.14,1.73E-08,0
31.72,98.29,1.74E-08,0
31.96,98.89,1.75E-08,0
32.24,99.01,1.75E-08,0
32.41,99.33,1.75E-08,0
32.56,99.35,1.75E-08,0
32.61,99.22,1.75E-08,0
32.83,99.32,1.75E-08,0
33.11,99.84,1.76E-08,0
33.38,99.88,1.76E-08,0
33.55,100.08,1.77E-08,0
33.54,99.88,1.76E-08,0
33.77,99.99,1.76E-08,0
34.09,100.62,1.77E-08,0
34.20,100.80,1.78E-08,0
34.41,100.89,1.78E-08,0
34.49,101.00,1.78E-08,0
34.43,100.90,1.78E-08,0
34.57,101.16,1.78E-08,0
35.00,101.49,1.79E-08,0
35.18,101.72,1.79E-08,0
35.31,101.87,1.79E-08,0
35.31,102.16,1.80E-08,0
35.37,102.00,1.80E-08,0
35.57,102.20,1.80E-08,0
35.89,102.57,1.81E-08,0
36.07,102.76,1.81E-08,0
36.28,102.82,1.81E-08,0
36.15,102.70,1.81E-08,0
36.29,102.90,1.81E-08,0
36.68,103.32,1.82E-08,0
36.95,103.29,1.82E-08,0
37.07,103.60,1.82E-08,0
37.26,103.67,1.82E-08,0
37.19,103.45,1.82E-08,0
37.29,103.58,1.82E-08,0
37.74,104.01,1.83E-08,0
37.92,104.19,1.83E-08,0
38.16,104.21,1.83E-08,0
37.96,104.13,1.83E-08,0
38.08,104.21,1.83E-08,0
38.53,104.64,1.84E-08,0
38.67,104.88,1.84E-08,0
38.92,104.97,1.84E-08,0
39.07,105.11,1.84E-08,0
38.92,104.85,1.84E-08,0
39.08,105.18,1.85E-08,0
39.54,105.48,1.85E-08,0
39.69,105.55,1.85E-08,0
39.90,105.67,1.85E-08,0
40.08,105.68,1.85E-08,0
39.87,105.78,1.85E-08,0
40.04,105.87,1.86E-08,0
40.68,106.12,1.86E-08,0
40.99,106.08,1.86E-08,0
41.19,106.23,1.86E-08,0
40.87,106.50,1.87E-08,0
41.18,106.51,1.87E-08,0
41.65,106.62,1.87E-08,0
41.77,107.07,1.87E-08,0
42.01,107.03,1.87E-08,0
42.25,107.02,1.87E-08,0
41.95,107.37,1.88E-08,0
42.16,107.47,1.88E-08,0
42.69,107.54,1.88E-08,0
42.88,107.75,1.88E-08,0
42.94,107.87,1.89E-08,0
43.13,107.79,1.88E-08,0
42.85,108.01,1.89E-08,0
43.08,108.06,1.89E-08,0
43.56,108.33,1.89E-08,0
43.82,108.29,1.89E-08,0
43.85,108.47,1.89E-08,0
43.62,108.48,1.89E-08,0
43.81,108.56,1.90E-08,0
44.44,108.62,1.90E-08,0
44.47,108.80,1.90E-08,0
44.65,108.80,1.90E-08,0
44.75,108.88,1.90E-08,0
44.51,108.86,1.90E-08,0
44.68,108.94,1.90E-08,0
45.19,109.04,1.90E-08,0
45.37,109.14,1.90E-08,0
45.37,109.48,1.91E-08,0
45.39,109.31,1.91E-08,0
45.23,109.53,1.91E-08,0
45.56,109.69,1.91E-08,0
45.92,109.51,1.91E-08,0
45.94,109.63,1.91E-08,0
46.09,109.74,1.91E-08,0
45.92,109.87,1.91E-08,0
45.99,110.05,1.92E-08,0
46.47,109.87,1.91E-08,0
46.56,110.04,1.92E-08,0
46.68,110.05,1.92E-08,0
46.70,110.26,1.92E-08,0
46.43,110.35,1.92E-08,0
46.70,110.32,1.92E-08,0
47.08,110.56,1.92E-08,0
46.97,110.70,1.93E-08,0
47.21,110.88,1.93E-08,0
47.00,111.06,1.93E-08,0
47.00,111.29,1.93E-08,0
47.50,111.08,1.93E-08,0
47.60,111.35,1.93E-08,0
47.67,111.44,1.94E-08,0
47.85,111.40,1.94E-08,0
47.65,111.66,1.94E-08,0
47.60,111.88,1.94E-08,0
48.12,111.93,1.94E-08,0
48.29,111.95,1.94E-08,0
48.25,112.14,1.95E-08,0
48.42,112.36,1.95E-08,0
48.14,112.20,1.95E-08,0
48.16,112.40,1.95E-08,0
48.60,112.71,1.96E-08,0
48.71,112.80,1.96E-08,0
48.87,112.93,1.96E-08,0
48.73,112.99,1.96E-08,0
48.73,113.30,1.96E-08,0
49.23,113.20,1.96E-08,0
49.35,113.31,1.96E-08,0
49.37,113.54,1.97E-08,0
49.40,113.68,1.97E-08,0
49.23,114.00,1.97E-08,0
49.35,114.04,1.97E-08,0
49.67,114.15,1.98E-08,0
49.68,114.24,1.98E-08,0
49.98,114.13,1.98E-08,0
49.92,114.54,1.98E-08,0
49.85,114.86,1.99E-08,0
49.71,114.80,1.99E-08,0
50.18,114.94,1.99E-08,0
50.26,115.11,1.99E-08,0
50.38,115.18,1.99E-08,0
50.17,115.34,1.99E-08,0
50.26,115.57,2.00E-08,0
50.54,115.59,2.00E-08,0
50.51,115.92,2.00E-08,0
50.54,116.10,2.01E-08,0
50.56,116.29,2.01E-08,0
50.36,116.76,2.02E-08,0
50.57,116.75,2.02E-08,0
50.74,116.95,2.02E-08,0
50.85,117.08,2.02E-08,0
50.81,117.31,2.02E-08,0
50.72,117.57,2.03E-08,0
50.72,117.87,2.03E-08,0
50.91,118.25,2.04E-08,0
51.23,118.39,2.04E-08,0
51.16,118.69,2.05E-08,0
51.16,119.18,2.06E-08,0
51.14,119.21,2.06E-08,0
51.24,119.58,2.06E-08,0
51.59,119.69,2.06E-08,0
51.88,119.97,2.07E-08,0
51.79,120.26,2.07E-08,0
51.83,120.48,2.08E-08,0
51.77,120.95,2.08E-08,0
51.58,121.29,2.09E-08,0
52.12,121.27,2.09E-08,0
52.14,121.67,2.09E-08,0
52.36,121.82,2.10E-08,0
52.22,122.09,2.10E-08,0
52.15,122.63,2.11E-08,0
52.71,122.55,2.11E-08,0
52.62,122.96,2.12E-08,0
52.73,123.13,2.12E-08,0
52.88,123.37,2.12E-08,0
52.34,123.44,2.12E-08,0
52.30,123.81,2.13E-08,0
53.14,124.23,2.14E-08,0
53.19,124.48,2.14E-08,0
53.42,124.74,2.14E-08,0
53.58,125.01,2.15E-08,0
53.38,125.63,2.16E-08,0
53.47,125.93,2.16E-08,0
53.63,126.29,2.17E-08,0
53.90,126.48,2.17E-08,0
54.22,126.65,2.17E-08,0
53.99,127.31,2.19E-08,0
53.86,127.79,2.19E-08,0
54.52,127.75,2.19E-08,0
54.49,128.33,2.20E-08,0
54.94,128.41,2.20E-08,0
54.70,129.09,2.21E-08,0
54.49,129.47,2.22E-08,0
54.77,129.56,2.22E-08,0
55.07,130.09,2.23E-08,0
55.34,130.07,2.23E-08,0
55.50,130.52,2.24E-08,0
55.26,130.75,2.24E-08,0
55.34,131.16,2.25E-08,0
55.56,131.34,2.25E-08,0
55.78,131.63,2.25E-08,0
56.17,131.78,2.26E-08,0
56.24,132.05,2.26E-08,0
56.03,132.58,2.27E-08,0
56.35,132.84,2.27E-08,0
56.60,132.93,2.27E-08,0
56.68,133.39,2.28E-08,0
56.98,133.40,2.28E-08,0
56.84,133.96,2.29E-08,0
56.77,134.41,2.30E-08,0
56.88,134.60,2.30E-08,0
56.97,134.90,2.31E-08,0
57.17,135.10,2.31E-08,0
57.39,135.44,2.31E-08,0
56.98,135.95,2.32E-08,0
56.73,136.32,2.33E-08,0
57.46,136.68,2.33E-08,0
57.48,136.96,2.34E-08,0
57.60,137.30,2.34E-08,0
58.04,137.56,2.35E-08,0
58.00,138.44,2.36E-08,0
58.30,138.84,2.37E-08,0
59.11,139.09,2.37E-08,0
59.24,139.75,2.38E-08,0
59.51,140.28,2.39E-08,0
59.89,140.71,2.40E-08,0
59.71,141.66,2.42E-08,0
60.10,141.91,2.42E-08,0
61.02,142.26,2.43E-08,0
61.20,142.82,2.43E-08,0
61.54,143.50,2.45E-08,0
61.32,144.09,2.46E-08,0
61.57,144.90,2.47E-08,0
62.34,144.87,2.47E-08,0
62.39,145.28,2.47E-08,0
62.90,145.55,2.48E-08,0
62.98,145.97,2.49E-08,0
62.72,146.60,2.50E-08,0
63.13,146.85,2.50E-08,0
63.56,147.06,2.50E-08,0
63.35,147.69,2.51E-08,0
64.02,147.62,2.51E-08,0
63.99,148.14,2.52E-08,0
64.34,148.77,2.53E-08,0
64.54,148.83,2.53E-08,0
65.10,149.04,2.53E-08,0
65.45,149.66,2.54E-08,0
65.47,150.17,2.55E-08,0
65.20,151.07,2.57E-08,0
65.32,151.48,2.57E-08,0
66.20,151.66,2.58E-08,0
66.97,151.88,2.58E-08,0
67.26,152.34,2.59E-08,0
67.49,152.88,2.60E-08,0
67.03,153.91,2.61E-08,0
67.19,154.47,2.62E-08,0
68.71,154.56,2.62E-08,0
69.02,155.02,2.63E-08,0
69.14,155.74,2.64E-08,0
69.54,156.34,2.65E-08,0
70.07,156.76,2.66E-08,0
70.45,157.19,2.67E-08,0
70.46,157.83,2.68E-08,0
71.26,158.22,2.68E-08,0
71.47,158.72,2.69E-08,0
71.50,159.56,2.70E-08,0
71.64,160.12,2.71E-08,0
72.83,160.28,2.72E-08,0
73.41,160.58,2.72E-08,0
73.75,161.08,2.73E-08,0
73.81,161.85,2.74E-08,0
74.47,162.46,2.75E-08,0
74.19,163.10,2.76E-08,0
75.63,162.98,2.76E-08,0
75.90,163.64,2.77E-08,0
76.17,164.19,2.78E-08,0
75.97,165.38,2.80E-08,0
76.56,165.82,2.81E-08,0
77.31,165.84,2.81E-08,0
77.73,166.21,2.81E-08,0
78.16,166.98,2.82E-08,0
78.95,167.29,2.83E-08,0
78.59,168.61,2.85E-08,0
79.39,168.69,2.85E-08,0
80.17,168.65,2.85E-08,0
80.85,169.31,2.86E-08,0
81.01,169.82,2.87E-08,0
80.96,170.75,2.88E-08,0
80.87,171.75,2.90E-08,0
81.78,171.86,2.90E-08,0
82.21,171.89,2.90E-08,0
83.31,171.94,2.90E-08,0
82.89,172.79,2.92E-08,0
83.35,173.76,2.93E-08,0
83.58,174.55,2.95E-08,0
84.37,174.35,2.94E-08,0
84.63,174.72,2.95E-08,0
85.52,175.22,2.95E-08,0
85.44,175.88,2.97E-08,0
85.68,176.98,2.98E-08,0
86.50,177.63,2.99E-08,0
87.17,177.80,3.00E-08,0
88.22,178.31,3.00E-08,0
88.93,178.93,3.01E-08,0
89.38,180.16,3.03E-08,0
89.39,181.29,3.05E-08,0
90.90,181.33,3.05E-08,0
91.97,181.50,3.06E-08,0
91.71,182.80,3.08E-08,0
93.09,182.78,3.08E-08,0
92.96,184.66,3.11E-08,0
94.16,185.40,3.12E-08,0
95.11,185.01,3.11E-08,0
96.28,185.70,3.12E-08,0
95.95,186.35,3.13E-08,0
97.34,187.05,3.15E-08,0
97.73,188.28,3.17E-08,0
97.76,189.15,3.18E-08,0
99.34,188.64,3.17E-08,0
99.94,189.11,3.18E-08,0
99.93,189.94,3.19E-08,0
101.71,190.90,3.21E-08,0
102.03,192.13,3.23E-08,0
101.98,192.31,3.23E-08,0
103.59,192.26,3.23E-08,0
103.93,193.29,3.25E-08,0
105.06,193.62,3.25E-08,0
104.80,195.90,3.29E-08,0
105.36,196.52,3.30E-08,0
107.05,195.26,3.28E-08,0
107.45,196.47,3.30E-08,0
107.47,196.85,3.30E-08,0
109.05,196.96,3.30E-08,0
109.53,198.65,3.33E-08,0
109.91,199.14,3.34E-08,0
111.05,199.07,3.34E-08,0
111.49,199.59,3.35E-08,0
112.70,199.90,3.35E-08,0
113.77,201.18,3.37E-08,0
114.76,201.72,3.38E-08,0
114.57,202.19,3.39E-08,0
116.27,202.56,3.39E-08,0
116.85,203.30,3.40E-08,0
118.24,203.48,3.41E-08,0
117.84,205.96,3.45E-08,0
120.48,205.10,3.43E-08,0
120.57,205.85,3.44E-08,0
122.42,205.66,3.44E-08,0
122.24,207.36,3.47E-08,0
123.57,208.15,3.48E-08,0
125.13,208.23,3.48E-08,0
125.78,208.94,3.49E-08,0
127.06,208.87,3.49E-08,0
127.74,210.18,3.51E-08,0
129.56,210.20,3.51E-08,0
130.03,213.11,3.56E-08,0
131.49,212.98,3.56E-08,0
132.70,213.00,3.56E-08,0
133.85,214.07,3.58E-08,0
134.66,215.91,3.61E-08,0
135.89,216.44,3.61E-08,0
138.17,218.12,3.64E-08,0
140.46,218.81,3.65E-08,0
140.43,218.28,3.64E-08,0
142.06,218.92,3.65E-08,0
143.01,220.05,3.67E-08,0
144.75,222.60,3.71E-08,0
145.94,223.48,3.73E-08,0
146.77,222.53,3.71E-08,0
147.61,222.98,3.72E-08,0
149.23,223.23,3.72E-08,0
150.05,224.85,3.75E-08,0
152.83,224.74,3.75E-08,0
154.26,225.18,3.75E-08,0
155.76,224.43,3.74E-08,0
155.84,226.73,3.78E-08,0
158.14,227.61,3.79E-08,0
158.36,227.45,3.79E-08,0
161.95,227.52,3.79E-08,0
162.96,228.14,3.80E-08,0
163.88,228.80,3.81E-08,0
164.57,230.12,3.83E-08,0
166.07,230.46,3.84E-08,0
168.80,231.53,3.85E-08,0
169.19,233.59,3.89E-08,0
170.43,232.76,3.87E-08,0
172.95,232.94,3.87E-08,0
174.00,233.56,3.88E-08,0
176.62,233.89,3.89E-08,0
177.72,235.80,3.92E-08,0
180.70,234.59,3.90E-08,0
181.63,234.88,3.90E-08,0
183.51,236.00,3.92E-08,0
185.13,236.39,3.93E-08,0
185.46,239.19,3.97E-08,0
188.26,239.12,3.97E-08,0
189.83,239.86,3.98E-08,0
192.70,238.58,3.96E-08,0
193.62,238.99,3.97E-08,0
196.00,239.25,3.97E-08,0
198.86,243.75,4.04E-08,0
200.03,244.64,4.06E-08,0
202.06,240.75,3.99E-08,0
202.31,242.67,4.03E-08,0
203.85,243.43,4.04E-08,0
205.38,244.15,4.05E-08,0
209.94,247.99,4.11E-08,0
213.95,245.74,4.07E-08,0
213.21,243.87,4.04E-08,0
215.52,243.40,4.03E-08,0
217.26,245.64,4.07E-08,0
221.53,244.53,4.05E-08,0
223.13,245.86,4.07E-08,0
225.16,243.98,4.04E-08,0
227.34,244.24,4.04E-08,0
228.88,245.74,4.07E-08,0
230.92,246.41,4.08E-08,0
236.30,246.11,4.07E-08,0
237.85,246.19,4.07E-08,0
241.35,244.50,4.05E-08,0
242.63,244.52,4.05E-08,0
244.03,244.99,4.05E-08,0
246.53,245.28,4.06E-08,0
250.38,246.31,4.07E-08,0
251.55,247.05,4.08E-08,0
255.36,244.05,4.03E-08,0
257.75,243.76,4.03E-08,0
259.64,245.38,4.05E-08,0
263.99,245.00,4.05E-08,0
265.18,246.23,4.07E-08,0
268.87,240.40,3.97E-08,0
269.67,245.93,4.06E-08,0
271.14,245.23,4.05E-08,0
275.32,243.98,4.03E-08,0
279.99,242.74,4.01E-08,0
286.77,243.65,4.02E-08,0
283.63,242.55,4.00E-08,0
286.40,241.78,3.99E-08,0
288.61,242.82,4.01E-08,0
293.82,238.12,3.93E-08,0
300.26,241.46,3.98E-08,0
304.71,238.43,3.93E-08,0
300.62,237.48,3.92E-08,0
304.76,233.64,3.85E-08,0
309.22,229.89,3.79E-08,0
312.40,231.59,3.82E-08,0
315.47,232.86,3.84E-08,0
315.64,231.80,3.82E-08,0
320.37,228.91,3.77E-08,0
321.76,232.11,3.82E-08,0
326.32,225.38,3.71E-08,0
330.73,226.73,3.73E-08,0
334.10,223.27,3.68E-08,0
335.45,224.40,3.69E-08,0
338.43,225.56,3.71E-08,0
341.71,221.50,3.64E-08,0
347.54,218.91,3.60E-08,0
349.70,218.48,3.59E-08,0
353.16,212.11,3.49E-08,0
355.25,213.64,3.51E-08,0
358.55,213.40,3.51E-08,0
362.69,210.09,3.45E-08,0
365.14,210.45,3.46E-08,0
368.47,204.91,3.37E-08,0
368.75,208.21,3.42E-08,0
373.87,202.55,3.33E-08,0
378.05,198.38,3.26E-08,0
381.99,195.32,3.21E-08,0
386.65,191.05,3.14E-08,0
389.49,190.47,3.13E-08,0
389.21,191.41,3.14E-08,0
393.12,184.17,3.02E-08,0
397.06,183.31,3.01E-08,0
403.35,178.31,2.93E-08,0
410.00,175.13,2.87E-08,0
405.28,174.59,2.86E-08,0
408.92,170.90,2.80E-08,0
410.95,171.12,2.81E-08,0
411.33,166.19,2.72E-08,0
422.70,155.02,2.54E-08,0
425.62,152.62,2.50E-08,0
421.78,156.17,2.56E-08,0
423.26,153.32,2.51E-08,0
424.32,148.92,2.44E-08,0
426.33,143.85,2.36E-08,0
429.17,137.38,2.25E-08,0
432.92,137.53,2.25E-08,0
431.69,134.56,2.20E-08,0
435.67,130.54,2.14E-08,0
439.12,125.31,2.05E-08,0
442.11,122.95,2.01E-08,0
445.04,119.32,1.95E-08,0
443.84,114.24,1.87E-08,0
444.84,110.30,1.80E-08,0
447.35,104.70,1.71E-08,0
448.80,98.55,1.61E-08,0
453.01,95.37,1.56E-08,0
454.27,89.41,1.46E-08,0
451.08,87.01,1.42E-08,0
458.42,88.23,1.44E-08,0
453.92,75.28,1.23E-08,0
458.35,71.26,1.16E-08,0
460.33,69.83,1.14E-08,0
458.08,61.05,9.97E-09,0
459.35,59.51,9.72E-09,0
459.73,50.66,8.27E-09,0
460.87,50.59,8.26E-09,0
463.46,44.02,7.19E-09,0
460.96,36.79,6.00E-09,0
459.11,32.80,5.35E-09,0
460.42,27.36,4.46E-09,0
462.61,27.00,4.40E-09,0
463.88,19.98,3.26E-09,0
462.15,4.37,7.13E-10,0
462.86,2.14,3.49E-10,0
461.04,4.20,6.85E-10,0
463.31,3.57,5.82E-10,0
459.82,-2.48,6.57E-11,0
456.94,-16.53,9.86E-12,0
456.37,-23.09,7.06E-12,0
460.28,-17.56,9.28E-12,0
452.96,-24.10,6.76E-12,0
452.06,-26.60,6.12E-12,0
457.37,-27.49,5.92E-12,0
449.67,-36.58,4.45E-12,0
453.38,-39.28,4.14E-12,0
451.85,-38.71,4.20E-12,0
450.01,-43.99,3.70E-12,0
449.68,-47.36,3.44E-12,0
451.48,-51.46,3.16E-12,0
447.71,-58.58,2.78E-12,0
444.72,-60.21,2.70E-12,0
444.54,-63.15,2.57E-12,0
440.94,-68.29,2.38E-12,0
442.70,-68.97,2.36E-12,0
435.49,-79.46,2.05E-12,0
437.96,-79.75,2.04E-12,0
435.88,-82.41,1.97E-12,0
436.04,-83.66,1.94E-12,0
429.79,-90.52,1.79E-12,0
429.30,-93.23,1.74E-12,0
426.44,-99.00,1.64E-12,0
423.26,-102.80,1.58E-12,0
423.76,-99.60,1.63E-12,0
418.72,-106.01,1.53E-12,0
417.44,-109.42,1.48E-12,0
414.59,-113.82,1.43E-12,0
407.06,-121.82,1.33E-12,0
404.15,-124.73,1.30E-12,0
410.50,-120.34,1.35E-12,0
407.41,-123.96,1.31E-12,0
399.46,-127.35,1.27E-12,0
393.62,-135.01,1.20E-12,0
386.57,-140.21,1.16E-12,0
389.09,-135.95,1.19E-12,0
397.21,-138.05,1.17E-12,0
389.25,-140.29,1.15E-12,0
385.65,-142.04,1.14E-12,0
382.53,-145.80,1.11E-12,0
380.86,-147.87,1.10E-12,0
377.46,-148.63,1.09E-12,0
377.01,-150.46,1.08E-12,0
374.36,-153.39,1.06E-12,0
370.94,-155.37,1.04E-12,0
363.41,-159.29,1.02E-12,0
366.39,-158.37,1.02E-12,0
363.16,-160.92,1.01E-12,0
360.21,-161.70,1.00E-12,0
351.24,-163.42,9.90E-13,0
351.06,-166.51,9.71E-13,0
347.91,-169.10,9.56E-13,0
350.53,-167.76,9.64E-13,0
344.62,-170.65,9.47E-13,0
342.91,-171.48,9.42E-13,0
336.10,-173.83,9.30E-13,0
331.45,-175.15,9.22E-13,0
332.19,-176.62,9.15E-13,0
333.39,-177.22,9.11E-13,0
331.03,-178.75,9.03E-13,0
325.05,-180.18,8.96E-13,0
318.41,-179.78,8.98E-13,0
318.34,-182.30,8.85E-13,0
315.80,-181.86,8.87E-13,0
314.92,-182.05,8.86E-13,0
315.71,-185.89,8.68E-13,0
307.46,-184.77,8.73E-13,0
295.09,-184.82,8.73E-13,0
295.53,-186.78,8.63E-13,0
290.62,-187.04,8.62E-13,0
288.16,-187.17,8.61E-13,0
286.28,-190.26,8.47E-13,0
287.64,-190.12,8.48E-13,0
275.18,-187.61,8.59E-13,0
282.46,-191.46,8.41E-13,0
282.73,-191.20,8.42E-13,0
278.05,-192.45,8.37E-13,0
278.27,-193.63,8.32E-13,0
276.31,-195.15,8.25E-13,0
269.71,-194.24,8.29E-13,0
267.35,-193.84,8.30E-13,0
265.55,-193.10,8.33E-13,0
263.70,-195.37,8.24E-13,0
262.35,-195.40,8.23E-13,0
261.21,-196.78,8.17E-13,0
256.23,-196.74,8.18E-13,0
254.83,-195.65,8.22E-13,0
251.32,-194.93,8.25E-13,0
247.65,-196.05,8.20E-13,0
244.11,-195.74,8.21E-13,0
245.51,-197.62,8.13E-13,0
243.57,-197.12,8.15E-13,0
240.99,-195.59,8.21E-13,0
237.92,-196.34,8.18E-13,0
237.04,-197.14,8.15E-13,0
233.88,-195.88,8.20E-13,0
228.82,-195.13,8.23E-13,0
229.64,-197.33,8.14E-13,0
227.18,-195.37,8.22E-13,0
224.24,-195.57,8.21E-13,0
223.91,-196.80,8.15E-13,0
221.51,-195.63,8.20E-13,0
212.74,-191.50,8.38E-13,0
216.24,-195.42,8.21E-13,0
213.95,-194.62,8.24E-13,0
213.02,-193.43,8.29E-13,0
204.99,-188.48,8.51E-13,0
202.99,-187.96,8.53E-13,0
203.05,-187.94,8.53E-13,0
203.21,-189.16,8.47E-13,0
199.14,-187.86,8.53E-13,0
199.34,-188.75,8.49E-13,0
196.88,-187.92,8.52E-13,0
194.60,-186.33,8.60E-13,0
196.76,-191.22,8.38E-13,0
194.25,-190.98,8.38E-13,0
192.03,-190.93,8.38E-13,0
190.13,-189.35,8.45E-13,0
188.16,-188.47,8.49E-13,0
185.16,-188.62,8.48E-13,0
185.76,-189.77,8.43E-13,0
184.53,-188.37,8.49E-13,0
181.47,-188.36,8.49E-13,0
180.39,-188.43,8.49E-13,0
177.97,-186.99,8.55E-13,0
177.70,-187.84,8.51E-13,0
176.02,-187.37,8.53E-13,0
173.85,-185.81,8.60E-13,0
171.94,-185.85,8.60E-13,0
170.83,-184.99,8.64E-13,0
169.58,-184.45,8.66E-13,0
166.67,-182.74,8.74E-13,0
167.25,-183.77,8.69E-13,0
